From_Category,To_Category,Ratio_of_human_to_shortest
C0037,C0087,1.5
C0037,C0088,1.0
C0037,C0089,1.625
C0037,C0090,1.0
C0037,C0092,1.7142857142857144
C0037,C0093,1.1594202898550725
C0037,C0096,1.625
C0037,C0098,1.4000000000000001
C0037,C0101,1.0
C0037,C0102,2.5
C0037,C0103,1.0
C0037,C0104,2.0
C0037,C0105,1.4117647058823528
C0037,C0107,1.7450980392156863
C0037,C0108,1.6666666666666667
C0037,C0109,1.1333333333333333
C0037,C0110,4.0
C0037,C0111,1.5777777777777777
C0037,C0112,2.75
C0037,C0115,2.1
C0037,C0116,1.5419847328244276
C0037,C0117,1.7980173482032218
C0037,C0118,1.6899224806201552
C0037,C0119,1.7910447761194028
C0037,C0120,1.2
C0037,C0121,1.5384615384615385
C0037,C0122,1.3333333333333333
C0037,C0123,1.6481481481481481
C0037,C0124,1.0
C0037,C0125,2.2857142857142856
C0037,C0129,1.5078125
C0037,C0130,1.4285714285714286
C0037,C0132,1.7916666666666667
C0037,C0133,1.2
C0037,C0134,1.7142857142857142
C0037,C0135,1.631578947368421
C0037,C0136,1.876126126126126
C0037,C0137,2.0288461538461537
C0037,C0138,1.2999999999999998
C0037,C0139,1.512820512820513
C0037,C0140,1.8249999999999997
C0037,C0143,2.444444444444444
C0037,C0144,1.7812500000000002
C0037,C0146,1.7777777777777777
C0038,C0001,1.7382378100940974
C0038,C0002,2.0
C0038,C0003,2.8235294117647056
C0038,C0004,1.65
C0038,C0005,1.5510204081632653
C0038,C0006,1.4912280701754388
C0038,C0007,1.9807692307692306
C0038,C0008,1.6635514018691588
C0038,C0009,2.022727272727273
C0038,C0010,1.9714285714285713
C0038,C0011,1.6764705882352942
C0038,C0012,2.444444444444444
C0038,C0013,1.55
C0038,C0014,1.6043956043956042
C0038,C0015,1.8641975308641976
C0038,C0016,1.719512195121951
C0038,C0017,2.0
C0038,C0019,2.090909090909091
C0038,C0020,3.7222222222222223
C0038,C0021,1.0
C0038,C0022,1.3333333333333333
C0038,C0028,1.7142857142857142
C0038,C0030,1.6153846153846154
C0038,C0031,1.6486486486486485
C0038,C0032,1.1666666666666667
C0038,C0033,1.7241379310344827
C0038,C0034,1.5000000000000002
C0038,C0035,1.3333333333333333
C0038,C0036,1.0
C0038,C0037,1.0
C0038,C0038,2.4186046511627906
C0038,C0039,1.9523809523809523
C0038,C0040,1.6666666666666667
C0038,C0041,1.5714285714285714
C0038,C0042,1.9333333333333333
C0038,C0044,2.3333333333333335
C0038,C0048,1.6666666666666667
C0038,C0049,1.6774193548387097
C0038,C0050,1.222222222222222
C0038,C0051,2.8750000000000004
C0038,C0052,2.32258064516129
C0038,C0053,1.5925925925925926
C0038,C0054,1.3888888888888888
C0038,C0055,1.411764705882353
C0038,C0056,1.3
C0038,C0057,1.0
C0038,C0058,1.0833333333333335
C0038,C0059,1.2
C0038,C0060,1.5
C0038,C0061,1.4444444444444444
C0038,C0062,1.9130434782608696
C0038,C0065,2.0476190476190474
C0038,C0067,2.324324324324324
C0038,C0068,1.0
C0038,C0069,1.0
C0038,C0070,1.8333333333333333
C0038,C0072,2.8
C0038,C0073,1.0
C0038,C0075,2.0
C0038,C0076,2.0
C0038,C0077,2.5
C0038,C0078,1.4285714285714286
C0038,C0079,2.0952380952380953
C0038,C0081,1.375
C0038,C0084,1.9166666666666667
C0038,C0085,1.888888888888889
C0038,C0086,1.2
C0038,C0087,1.7857142857142858
C0038,C0088,1.0
C0038,C0092,1.6666666666666667
C0038,C0098,1.090909090909091
C0038,C0102,2.324324324324324
C0038,C0103,1.88
C0038,C0104,1.0
C0038,C0105,1.35
C0038,C0107,1.4666666666666668
C0038,C0108,1.4166666666666667
C0038,C0109,1.1428571428571428
C0038,C0110,1.3333333333333333
C0038,C0111,1.6666666666666667
C0038,C0113,2.2666666666666666
C0038,C0115,2.444444444444444
C0038,C0117,1.7569060773480663
C0038,C0118,1.8688524590163935
C0038,C0119,1.5222222222222221
C0038,C0120,2.2
C0038,C0121,2.8750000000000004
C0038,C0122,1.307692307692308
C0038,C0123,1.1428571428571428
C0038,C0124,1.0833333333333335
C0038,C0125,2.272727272727273
C0038,C0126,2.4545454545454546
C0038,C0129,1.4
C0038,C0130,2.5
C0038,C0132,1.0
C0038,C0133,1.9393939393939392
C0038,C0134,2.0625
C0038,C0135,1.2941176470588234
C0038,C0136,1.8571428571428574
C0038,C0138,1.5714285714285714
C0038,C0139,1.857142857142857
C0038,C0140,2.0833333333333335
C0038,C0142,2.0
C0038,C0143,1.7428571428571429
C0038,C0144,1.2631578947368423
C0038,C0145,1.6666666666666667
C0038,C0146,1.5555555555555556
C0039,C0001,1.7591499409681228
C0039,C0002,5.333333333333333
C0039,C0003,1.6666666666666667
C0039,C0004,2.333333333333334
C0039,C0005,1.5000000000000002
C0039,C0006,1.5681818181818181
C0039,C0007,1.8255813953488373
C0039,C0008,1.647058823529412
C0039,C0009,1.816326530612245
C0039,C0010,1.6666666666666667
C0039,C0011,2.11764705882353
C0039,C0012,1.7857142857142858
C0039,C0013,1.4000000000000001
C0039,C0014,1.4545454545454546
C0039,C0015,1.7586206896551726
C0039,C0016,1.717391304347826
C0039,C0017,5.333333333333333
C0039,C0020,1.6666666666666667
C0039,C0028,3.0
C0039,C0029,2.5
C0039,C0030,2.5
C0039,C0031,2.0555555555555554
C0039,C0032,2.111111111111111
C0039,C0033,1.5
C0039,C0034,1.4090909090909092
C0039,C0035,1.6666666666666667
C0039,C0036,1.375
C0039,C0038,2.9166666666666665
C0039,C0041,2.6666666666666665
C0039,C0042,1.4193548387096775
C0039,C0043,2.0
C0039,C0044,1.5
C0039,C0045,1.0
C0039,C0046,1.3333333333333333
C0039,C0047,1.0
C0039,C0049,1.4666666666666668
C0039,C0051,1.6666666666666667
C0039,C0052,2.2857142857142856
C0039,C0053,1.7045454545454546
C0039,C0054,1.5
C0039,C0055,2.0
C0039,C0056,1.4545454545454546
C0039,C0058,1.2500000000000002
C0039,C0059,1.0
C0039,C0060,2.75
C0039,C0062,1.8571428571428572
C0039,C0063,1.6666666666666667
C0039,C0065,1.7777777777777777
C0039,C0066,1.6666666666666667
C0039,C0067,1.4
C0039,C0068,2.111111111111111
C0039,C0076,1.6666666666666667
C0039,C0078,1.6666666666666667
C0039,C0081,2.1666666666666665
C0039,C0083,2.0
C0039,C0084,2.111111111111111
C0039,C0087,1.3333333333333333
C0039,C0089,1.4166666666666667
C0039,C0092,1.0
C0039,C0093,1.0
C0039,C0098,1.0
C0039,C0102,2.0
C0039,C0103,1.7333333333333334
C0039,C0104,1.3333333333333333
C0039,C0105,1.5
C0039,C0107,1.222222222222222
C0039,C0109,1.3333333333333333
C0039,C0111,2.125
C0039,C0113,1.75
C0039,C0114,1.3333333333333333
C0039,C0115,1.0
C0039,C0116,1.75
C0039,C0117,1.3959731543624163
C0039,C0118,1.714285714285714
C0039,C0119,1.9260869565217393
C0039,C0120,1.4
C0039,C0122,1.6666666666666665
C0039,C0123,2.0
C0039,C0124,1.2500000000000002
C0039,C0127,2.0
C0039,C0128,1.2
C0039,C0129,1.0
C0039,C0130,1.375
C0039,C0132,1.1666666666666667
C0039,C0133,1.1818181818181819
C0039,C0134,1.7037037037037035
C0039,C0135,1.24
C0039,C0136,1.222222222222222
C0039,C0137,1.606060606060606
C0039,C0138,1.7777777777777777
C0039,C0139,1.6190476190476188
C0039,C0140,2.25
C0039,C0141,1.0
C0039,C0142,1.3333333333333333
C0039,C0143,1.5454545454545456
C0039,C0144,1.956521739130435
C0039,C0145,3.3333333333333335
C0039,C0146,1.0
C0040,C0001,1.751677852348993
C0040,C0002,1.625
C0040,C0003,2.4285714285714284
C0040,C0004,1.9272727272727272
C0040,C0005,1.8043478260869565
C0040,C0006,2.272727272727273
C0040,C0007,2.0
C0040,C0008,1.6282527881040894
C0040,C0009,1.7205882352941175
C0040,C0010,1.5
C0040,C0011,1.4571428571428573
C0040,C0012,1.55
C0040,C0013,1.0
C0040,C0014,1.5
C0040,C0015,1.8113207547169812
C0040,C0016,1.8373786407766992
C0040,C0017,1.625
C0040,C0019,2.4285714285714284
C0040,C0023,2.5
C0040,C0026,1.0
C0040,C0027,1.6666666666666667
C0040,C0028,2.2399999999999998
C0040,C0029,1.0
C0040,C0031,1.8
C0040,C0033,2.0
C0040,C0034,2.0
C0040,C0036,3.0
C0040,C0038,1.6730769230769231
C0040,C0039,3.1176470588235294
C0040,C0040,2.0
C0040,C0041,1.5
C0040,C0042,1.75
C0040,C0044,3.1333333333333333
C0040,C0045,1.1428571428571428
C0040,C0049,1.5272727272727276
C0040,C0051,1.8076923076923077
C0040,C0052,1.4705882352941178
C0040,C0053,1.5
C0040,C0054,1.5625000000000002
C0040,C0055,2.0952380952380953
C0040,C0056,1.6451612903225805
C0040,C0057,2.1
C0040,C0058,1.7142857142857144
C0040,C0059,1.4117647058823528
C0040,C0061,2.0
C0040,C0062,1.7058823529411764
C0040,C0064,1.0
C0040,C0065,1.714285714285714
C0040,C0067,1.8974358974358974
C0040,C0068,2.714285714285714
C0040,C0070,1.25
C0040,C0072,2.25
C0040,C0073,1.1428571428571428
C0040,C0074,1.1764705882352942
C0040,C0076,1.6363636363636362
C0040,C0078,1.3846153846153846
C0040,C0081,1.5999999999999999
C0040,C0083,1.3636363636363635
C0040,C0084,1.0
C0040,C0085,1.4444444444444444
C0040,C0088,1.0
C0040,C0090,1.0
C0040,C0091,1.0
C0040,C0093,1.5
C0040,C0097,1.5
C0040,C0098,1.4210526315789473
C0040,C0100,1.4285714285714286
C0040,C0102,1.7
C0040,C0103,1.3333333333333333
C0040,C0105,1.9333333333333331
C0040,C0110,1.0
C0040,C0111,2.0
C0040,C0112,2.5
C0040,C0113,1.25
C0040,C0115,1.6818181818181819
C0040,C0116,1.6666666666666667
C0040,C0117,1.766497461928934
C0040,C0118,2.288135593220339
C0040,C0119,1.7564102564102566
C0040,C0120,1.6
C0040,C0121,1.75
C0040,C0122,1.4444444444444444
C0040,C0123,3.2
C0040,C0125,2.5
C0040,C0126,1.7
C0040,C0127,2.0
C0040,C0128,1.8421052631578947
C0040,C0129,1.3
C0040,C0132,1.1428571428571428
C0040,C0133,2.0508474576271185
C0040,C0134,1.6562499999999998
C0040,C0135,1.8032786885245902
C0040,C0137,1.6666666666666667
C0040,C0139,2.28
C0040,C0140,2.3333333333333335
C0040,C0142,1.4615384615384615
C0040,C0143,1.7073170731707317
C0040,C0144,1.9166666666666665
C0040,C0145,1.6818181818181819
C0040,C0146,1.588235294117647
C0041,C0001,1.7579250720461093
C0041,C0002,1.8333333333333333
C0041,C0003,1.9111111111111112
C0041,C0004,1.9066666666666667
C0041,C0005,1.7204301075268815
C0041,C0006,1.375
C0041,C0007,1.8466666666666667
C0041,C0008,1.6237288135593222
C0041,C0009,1.7681159420289856
C0041,C0010,1.5588235294117647
C0041,C0011,1.8936170212765957
C0041,C0012,1.6956521739130435
C0041,C0013,4.777777777777778
C0041,C0014,1.6041666666666667
C0041,C0015,1.4680851063829785
C0041,C0016,1.8022727272727272
C0041,C0017,1.8333333333333333
C0041,C0019,2.1176470588235294
C0041,C0020,1.8095238095238095
C0041,C0021,1.0
C0041,C0022,2.0
C0041,C0023,1.0
C0041,C0024,1.0
C0041,C0026,1.1666666666666667
C0041,C0029,2.3636363636363638
C0041,C0030,1.0666666666666667
C0041,C0031,2.125
C0041,C0032,1.125
C0041,C0034,1.5
C0041,C0035,1.5
C0041,C0037,2.75
C0041,C0038,1.7
C0041,C0039,1.5
C0041,C0040,1.6666666666666667
C0041,C0041,1.1666666666666667
C0041,C0042,2.1639344262295084
C0041,C0043,1.0
C0041,C0045,1.9047619047619047
C0041,C0046,1.25
C0041,C0047,1.5
C0041,C0048,1.0
C0041,C0049,1.5161290322580643
C0041,C0051,2.0344827586206895
C0041,C0052,1.6470588235294117
C0041,C0053,1.6451612903225805
C0041,C0054,1.5769230769230769
C0041,C0055,1.6785714285714288
C0041,C0056,1.5
C0041,C0057,1.4
C0041,C0058,1.3333333333333333
C0041,C0059,1.4545454545454546
C0041,C0062,1.6538461538461537
C0041,C0064,1.0
C0041,C0067,1.4000000000000001
C0041,C0068,2.166666666666667
C0041,C0070,1.6481481481481481
C0041,C0071,2.185185185185185
C0041,C0072,1.8125
C0041,C0073,1.6666666666666667
C0041,C0074,1.3636363636363635
C0041,C0076,2.0
C0041,C0077,1.5
C0041,C0078,1.8333333333333333
C0041,C0079,1.0
C0041,C0081,1.5714285714285714
C0041,C0083,1.736842105263158
C0041,C0084,2.6666666666666665
C0041,C0086,1.761904761904762
C0041,C0087,2.5
C0041,C0089,1.0
C0041,C0090,17.666666666666668
C0041,C0091,1.1428571428571428
C0041,C0093,1.0
C0041,C0096,1.5
C0041,C0098,1.7407407407407407
C0041,C0102,1.2
C0041,C0103,1.0
C0041,C0104,2.3333333333333335
C0041,C0105,1.6666666666666665
C0041,C0106,1.0
C0041,C0107,2.5833333333333335
C0041,C0108,1.3333333333333333
C0041,C0109,1.4444444444444444
C0041,C0110,1.75
C0041,C0111,1.5
C0041,C0112,1.5
C0041,C0113,1.1666666666666667
C0041,C0114,1.5
C0041,C0115,1.4516129032258065
C0041,C0116,2.5
C0041,C0117,1.87890625
C0041,C0118,1.746031746031746
C0041,C0119,1.702290076335878
C0041,C0120,1.4
C0041,C0121,2.0869565217391304
C0041,C0122,1.7173913043478262
C0041,C0123,1.3333333333333333
C0041,C0125,1.2
C0041,C0126,2.0
C0041,C0128,1.0
C0041,C0129,1.5
C0041,C0130,2.272727272727273
C0041,C0131,2.0
C0041,C0132,1.9090909090909092
C0041,C0133,1.9
C0041,C0134,2.0
C0041,C0135,1.8529411764705883
C0041,C0136,1.0
C0041,C0137,1.959183673469388
C0041,C0138,1.5999999999999999
C0041,C0139,1.6595744680851066
C0041,C0140,2.6666666666666665
C0041,C0142,1.7941176470588234
C0041,C0143,1.5999999999999999
C0041,C0144,1.3846153846153846
C0041,C0145,1.5
C0041,C0146,1.857142857142857
C0042,C0001,1.6328298533984895
C0042,C0002,2.090909090909091
C0042,C0003,1.4615384615384615
C0042,C0004,1.7000000000000002
C0042,C0005,1.575187969924812
C0042,C0006,1.6629834254143647
C0042,C0007,1.6626984126984128
C0042,C0008,1.5382198952879582
C0042,C0009,1.8072289156626506
C0042,C0010,1.472
C0042,C0011,1.4850746268656716
C0042,C0012,1.8030303030303032
C0042,C0013,1.6341463414634148
C0042,C0014,1.620034542314335
C0042,C0015,1.7701863354037268
C0042,C0016,1.6340167046317389
C0042,C0017,2.090909090909091
C0042,C0019,1.875
C0042,C0020,1.3125
C0042,C0021,1.4782608695652173
C0042,C0022,1.2
C0042,C0023,1.28
C0042,C0024,2.0
C0042,C0025,3.0
C0042,C0026,1.0
C0042,C0027,2.4
C0042,C0028,1.9333333333333336
C0042,C0029,1.0
C0042,C0030,1.6923076923076923
C0042,C0031,1.75
C0042,C0032,2.7692307692307696
C0042,C0033,1.5151515151515151
C0042,C0034,1.7042253521126762
C0042,C0035,1.3846153846153846
C0042,C0036,1.375
C0042,C0037,1.4285714285714286
C0042,C0038,2.2666666666666666
C0042,C0039,1.4999999999999998
C0042,C0040,1.375
C0042,C0041,2.0909090909090913
C0042,C0042,1.2242424242424244
C0042,C0044,2.2424242424242427
C0042,C0045,1.6133333333333333
C0042,C0046,1.8333333333333333
C0042,C0047,1.8499999999999999
C0042,C0048,1.911764705882353
C0042,C0049,1.3800000000000001
C0042,C0050,1.4545454545454546
C0042,C0051,1.609375
C0042,C0052,1.72
C0042,C0053,1.4166666666666667
C0042,C0054,1.3863636363636365
C0042,C0055,1.65
C0042,C0056,1.5901639344262295
C0042,C0057,1.7027027027027026
C0042,C0058,1.4347826086956523
C0042,C0059,1.6666666666666667
C0042,C0060,1.6363636363636362
C0042,C0061,1.9333333333333333
C0042,C0062,1.5363636363636362
C0042,C0063,1.5714285714285712
C0042,C0064,1.4705882352941178
C0042,C0065,1.897058823529412
C0042,C0066,1.2
C0042,C0067,2.0273972602739727
C0042,C0068,2.1166666666666667
C0042,C0070,1.9746835443037976
C0042,C0071,1.0
C0042,C0072,1.473684210526316
C0042,C0073,1.5
C0042,C0074,1.4
C0042,C0075,1.6666666666666667
C0042,C0076,1.711111111111111
C0042,C0077,1.3333333333333333
C0042,C0078,1.2857142857142858
C0042,C0079,1.3478260869565217
C0042,C0080,1.0
C0042,C0081,1.5581395348837208
C0042,C0082,1.3333333333333333
C0042,C0083,1.8421052631578947
C0042,C0084,1.3448275862068966
C0042,C0085,1.5
C0042,C0086,1.411764705882353
C0042,C0087,1.696969696969697
C0042,C0088,1.2
C0042,C0089,1.4074074074074074
C0042,C0090,2.3333333333333335
C0042,C0091,1.0
C0042,C0092,1.6
C0042,C0093,1.8679245283018866
C0042,C0094,1.9310344827586206
C0042,C0096,2.230769230769231
C0042,C0097,1.3333333333333333
C0042,C0098,1.2826086956521738
C0042,C0099,1.8095238095238095
C0042,C0100,1.5
C0042,C0101,1.25
C0042,C0102,1.5294117647058822
C0042,C0103,1.5161290322580645
C0042,C0104,1.736842105263158
C0042,C0105,1.5594405594405594
C0042,C0106,2.1666666666666665
C0042,C0107,1.712121212121212
C0042,C0108,1.5333333333333332
C0042,C0109,1.3448275862068966
C0042,C0110,1.7272727272727273
C0042,C0111,1.7083333333333333
C0042,C0112,1.4
C0042,C0113,2.606060606060606
C0042,C0114,1.5
C0042,C0115,1.4000000000000001
C0042,C0116,1.7777777777777777
C0042,C0117,1.6634304207119741
C0042,C0118,1.6557971014492754
C0042,C0119,1.5704387990762125
C0042,C0120,1.3111111111111111
C0042,C0121,1.659090909090909
C0042,C0122,1.5217391304347825
C0042,C0123,1.7599999999999998
C0042,C0124,1.368421052631579
C0042,C0125,2.0
C0042,C0126,2.464285714285714
C0042,C0127,1.0
C0042,C0128,1.8275862068965518
C0042,C0129,1.7
C0042,C0130,2.107142857142857
C0042,C0131,1.0
C0042,C0132,1.657894736842105
C0042,C0133,1.6568627450980393
C0042,C0134,1.6769230769230767
C0042,C0135,1.6814159292035398
C0042,C0136,1.3846153846153846
C0042,C0137,1.4477611940298507
C0042,C0138,1.6
C0042,C0139,1.5714285714285714
C0042,C0140,1.8484848484848482
C0042,C0141,2.5384615384615388
C0042,C0142,1.4090909090909092
C0042,C0143,1.646153846153846
C0042,C0144,1.5542168674698795
C0042,C0145,1.5735294117647058
C0042,C0146,1.4893617021276595
C0043,C0001,1.7781299524564183
C0043,C0002,1.375
C0043,C0003,1.7142857142857142
C0043,C0004,2.21875
C0043,C0005,1.5312500000000002
C0043,C0006,1.5714285714285714
C0043,C0007,2.0
C0043,C0008,1.5402843601895735
C0043,C0009,2.047619047619048
C0043,C0010,1.6666666666666667
C0043,C0011,1.3333333333333333
C0043,C0012,1.0
C0043,C0013,1.0
C0043,C0014,2.3529411764705883
C0043,C0015,2.1944444444444446
C0043,C0016,1.9687499999999998
C0043,C0017,1.375
C0043,C0019,2.0
C0043,C0020,2.0
C0043,C0021,1.0
C0043,C0026,2.7777777777777777
C0043,C0028,4.0
C0043,C0031,1.5789473684210524
C0043,C0032,1.0
C0043,C0033,1.6666666666666667
C0043,C0034,1.6666666666666667
C0043,C0035,1.6666666666666667
C0043,C0038,1.8181818181818181
C0043,C0040,2.3333333333333335
C0043,C0041,1.5999999999999999
C0043,C0042,2.75
C0043,C0043,1.6666666666666667
C0043,C0045,1.1666666666666667
C0043,C0049,1.8
C0043,C0050,1.5
C0043,C0051,1.5625000000000002
C0043,C0052,1.1666666666666667
C0043,C0053,1.4705882352941178
C0043,C0054,1.3
C0043,C0055,1.5625
C0043,C0056,1.6250000000000002
C0043,C0057,1.3333333333333333
C0043,C0058,1.6923076923076923
C0043,C0059,1.7142857142857142
C0043,C0062,1.4791666666666667
C0043,C0064,1.4615384615384615
C0043,C0066,1.3333333333333333
C0043,C0067,2.6000000000000005
C0043,C0068,1.7142857142857142
C0043,C0070,1.5555555555555556
C0043,C0072,1.6666666666666667
C0043,C0075,2.0
C0043,C0076,1.3333333333333333
C0043,C0078,1.0
C0043,C0079,2.0
C0043,C0082,1.1666666666666667
C0043,C0084,1.6666666666666667
C0043,C0088,1.0
C0043,C0089,1.0
C0043,C0092,1.3333333333333333
C0043,C0098,2.4285714285714284
C0043,C0102,2.65625
C0043,C0107,1.8333333333333333
C0043,C0108,1.0
C0043,C0111,2.0
C0043,C0113,2.6
C0043,C0114,1.6666666666666667
C0043,C0115,1.6
C0043,C0117,2.0533333333333332
C0043,C0118,1.8
C0043,C0119,1.9454545454545453
C0043,C0120,1.0
C0043,C0121,1.5384615384615385
C0043,C0122,1.565217391304348
C0043,C0123,1.6
C0043,C0124,1.7391304347826089
C0043,C0126,3.722222222222222
C0043,C0127,1.3333333333333333
C0043,C0128,1.25
C0043,C0129,1.0
C0043,C0131,2.375
C0043,C0132,2.3
C0043,C0133,2.5
C0043,C0134,1.7222222222222223
C0043,C0135,2.4166666666666665
C0043,C0137,1.7
C0043,C0138,1.6666666666666667
C0043,C0139,1.8333333333333333
C0043,C0141,1.6666666666666667
C0043,C0142,1.5
C0043,C0143,1.6666666666666667
C0043,C0144,2.0
C0043,C0145,2.0606060606060606
C0044,C0001,1.6877022653721685
C0044,C0002,1.0
C0044,C0003,1.4
C0044,C0004,1.425
C0044,C0005,1.45
C0044,C0006,1.0
C0044,C0007,2.3793103448275863
C0044,C0008,1.5149253731343284
C0044,C0009,1.5333333333333334
C0044,C0010,1.4166666666666667
C0044,C0011,2.047619047619048
C0044,C0014,1.440677966101695
C0044,C0015,1.5000000000000002
C0044,C0016,1.795
C0044,C0017,1.0
C0044,C0020,1.6666666666666667
C0044,C0022,1.0
C0044,C0023,2.0
C0044,C0026,1.0
C0044,C0028,1.5555555555555556
C0044,C0031,1.3214285714285714
C0044,C0033,1.0
C0044,C0039,3.909090909090909
C0044,C0040,1.5714285714285712
C0044,C0041,2.6666666666666665
C0044,C0042,2.03125
C0044,C0045,1.5
C0044,C0049,1.5238095238095237
C0044,C0050,1.5
C0044,C0051,1.3076923076923077
C0044,C0052,1.7999999999999998
C0044,C0053,1.8421052631578947
C0044,C0054,1.5
C0044,C0055,1.3529411764705883
C0044,C0056,1.5384615384615383
C0044,C0057,1.0
C0044,C0058,1.5
C0044,C0059,1.6
C0044,C0061,1.4
C0044,C0062,1.0
C0044,C0064,1.25
C0044,C0065,1.3333333333333333
C0044,C0067,1.1666666666666667
C0044,C0068,1.0
C0044,C0070,1.3333333333333333
C0044,C0071,2.25
C0044,C0072,1.3333333333333333
C0044,C0073,1.3333333333333333
C0044,C0074,1.5
C0044,C0078,1.4166666666666667
C0044,C0081,2.1250000000000004
C0044,C0083,2.8666666666666667
C0044,C0084,1.4666666666666666
